text,label,source,length,word_count,url_count,has_shortened_url,digit_ratio,uppercase_ratio,has_currency,has_phone_number,exclamation_count,has_opt_out,has_call_to_action,has_discount_pattern,spam_keyword_count,has_sender_code
Sayin <PERSON>; 2020015 nolu sinavda 1. ve 2. Oturum goreviniz bulunmaktadir.30/05/2020 23:59a kadar gorevinizi mebbisten onaylayiniz. B002,ham,personal,139.0,17.0,0.0,0.0,0.17266187050359713,0.06474820143884892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Salla Kazan kampanyasindan kazandiginiz Gunluk 1 GB Facebook Twitter hediyenizin kullanim suresi dolmustur. Bir sonraki Cuma yeni hediyeniz icin Dijital Operator uygulamasina girmeyi unutmayin. B002,spam,personal,198.0,25.0,0.0,0.0,0.020202020202020204,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
"Tatilin keyfi ininal Kart ile çıkar dedik, bol bol kampanya ile geldik! ininal Kart'ınla kampanyalardan hemen yararlanabilirsin. Detaylar: https://bit.ly/2S1uDpR SMS iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002",spam,personal,228.0,28.0,1.0,1.0,0.10964912280701754,0.07894736842105263,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Su an acamıyorum kb,ham,personal,19.0,4.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bro haberini verim,ham,personal,18.0,3.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karsıyaka mezarlıgına geldim ak,ham,personal,31.0,4.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben sizi engellemek istemiyom,ham,personal,29.0,4.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dogum günün kutlu olaa,ham,personal,22.0,4.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kız gel duraga 297yle yardıralım,ham,personal,32.0,5.0,0.0,0.0,0.09375,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tatilde sinema biletinin yarısı ininal'dan! 16 Ocak-3 Şubat 2020 tarihleri arasında ininal Kart ile sinemada 30 TL harca 15 TL kazan! Detaylar: https://bit.ly/2uOQ8Cd iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002,spam,personal,229.0,31.0,1.0,1.0,0.1572052401746725,0.08733624454148471,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
Dolmustayım ak dolmusu sacma sapan yerlerden gidiyor,ham,personal,52.0,7.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Degerli Turkcell'liler, COVID-19 surecinde kesintisiz surdurdugumuz hizmetimize AVM magazalarimiz da katilmistir. Sosyal mesafe ve hijyen kurallarini eksiksiz gozeterek tum magazalarimizda sizler icin calismaya devam ediyoruz. Saglikli gunler dileriz. B002",ham,personal,256.0,29.0,0.0,0.0,0.01953125,0.05078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Steam Fırsatlarında Yarın Son Gün! Steam'de ininal Kart'ınla yapacağın 50 TL harcamaya 10 TL, 100 TL ve üzeri harcamaya 20 TL hediye! Detay: http://bit.ly/307h23N SMS iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002",spam,personal,229.0,33.0,1.0,1.0,0.1615720524017467,0.1222707423580786,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0
OGM Materyal | Çevrimiçi Sınavlar http://ogm.eba.gov.tr/Sinavlar.aspx,ham,personal,69.0,6.0,1.0,0.0,0.0,0.10144927536231885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WhatsApp kod: 251-923 Dogrula: v.whatsapp.com/251923 Kodu paylasmayin B273,ham,personal,74.0,8.0,0.0,0.0,0.20270270270270271,0.06756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
İyiyim kanka sen,ham,personal,16.0,3.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ramazan Bitmeden, Dertler Bitsin! Gelin ihtiyaç sahiplerini birlikte sevindirelim. FİTRE ya da FİDYE yaz 1877'e 27₺ gönder #YüzleriGüldürelim kizilay.org.tr B001",ham,personal,161.0,20.0,0.0,0.0,0.055900621118012424,0.11180124223602485,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Lan Snap var ama wp yok hmm,ham,personal,27.0,7.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o yüzden dewamke,ham,personal,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALKBANK INTERNET SUBESI'NE GIRIS SMS SIFRENIZ: 960886. SIFRENIZI PAYLASMAYINIZ B002,ham,personal,84.0,10.0,0.0,0.0,0.10714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tamam konuşamıyorsun herhalde,ham,personal,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sayin <PERSON>;SIPS5055658 numaralı 151.49 TL tutarindaki siparisiniz icin tesekkur ederiz. Siparisiniz tahmini 1-5 is gunu icerisinde kargoya verilecektir Kitapiste.com B021,ham,personal,174.0,20.0,0.0,0.0,0.09770114942528736,0.09195402298850575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Güvenle Yine Birlikteyiz. Sağlıklı bir alışveriş deneyimi <PERSON> aldığımız bütün önlemlerle mağazalarımızda yeniden hizmetinizdeyiz. Detaylar <PERSON>: https://bit.ly/2ZUzMFL CLUB üyeliğinizi iptal etmek <PERSON> MMCLUB IPTAL yazıp 7889'a gönderebilirsiniz. MERSIS: 0613063688400256 B018,ham,personal,289.0,30.0,1.0,1.0,0.08304498269896193,0.17301038062283736,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
yetişemeyiz ama olsun bakalım cmsmmsmxzmx,ham,personal,41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
son paranı dolmuşa mı verdin ya inanılmaz,ham,personal,41.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLDU LAN APDKALFMAŞFKAŞF,ham,personal,24.0,3.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salla Kazan kampanyasindan kazandiginiz Gunluk 1 GB Instagram hediyenizin kullanim suresi dolmustur. Bir sonraki Cuma yeni hediyeniz icin Dijital Operator uygulamasina girmeyi unutmayin. B002,spam,personal,191.0,24.0,0.0,0.0,0.020942408376963352,0.05759162303664921,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Tamam tamam ekmeği de ben alırım oglum,ham,personal,38.0,7.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.01.2020 15:53 itibari ile GNC Firsat paketinizden 25.01.2020 00:00 tarihine kadar gecerli 614 MB kaldi.Paket bitiminde yurt icinde AKILLI FATURA kapsamindaki kullaniminiz kisitlanacaktir.Kullanim bilgi SMS i almak istemiyorsaniz KAPAT BILGI yazip 2200a gonderebilir veya https://dijital.li/RjsQs den kapatabilirsiniz. B002,ham,personal,325.0,38.0,1.0,1.0,0.10461538461538461,0.11076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
neyse problem değil,ham,personal,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pof Hilal geri dön ya bak vallaha psikolojjim iyi degil cık cık,ham,personal,63.0,12.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuma günü yarın dediğin,ham,personal,23.0,4.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knk yemek yiyorum dönünce arıyım,ham,personal,32.0,5.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ininallı! Hepsiburada'da ininal Kart'ınla 100 TL harca, ANINDA 20 TL İNDİRİM KAZAN! Detaylar: https://bit.ly/2mrSrqQ SMS iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002",spam,personal,183.0,23.0,1.0,1.0,0.15846994535519127,0.20765027322404372,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
103 tane doldurdum,ham,personal,18.0,3.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2020 19:08 Tarihli Mebbis Sifre Hatirlatma Onay Kodunuz 2462 B002,ham,personal,71.0,10.0,0.0,0.0,0.2676056338028169,0.09859154929577464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Salla Kazan kampanyasindan kazandiginiz 2 Gunluk 1GB hediyenizi kullanmaya baslayabilirsiniz. Paketinizi 24.05.2020 11:42 tarihine kadar kullanabilirsiniz. B002,ham,personal,160.0,17.0,0.0,0.0,0.10625,0.04375,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Sacımı kısalttıtıyordum beybisu,ham,personal,31.0,3.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dur tenefüste arayam ben seni,ham,personal,29.0,5.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hadi bekliyorum bi 10 dakikaya çıkarım okuldan,ham,personal,46.0,7.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayşo da parmaklar np,ham,personal,20.0,4.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gelebilecek misin kayıp mı oldun,ham,personal,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben öğleden 18.50 ye kadar boşum,ham,personal,32.0,6.0,0.0,0.0,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salla Kazan kampanyasindan kazandiginiz Gunluk 1 GB Instagram hediyenizi kullanmaya baslayabilirsiniz. Paketinizi 11.01.2020 21:03 tarihine kadar kullanabilirsiniz. B002,ham,personal,169.0,18.0,0.0,0.0,0.09467455621301775,0.047337278106508875,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
"Kampanya Devam Ediyor! Steam'de ininal Kart'ınla yapacağın 50 TL harcamaya 10 TL, 100 TL ve üzeri harcamaya 20 TL hediye! Detay: http://bit.ly/307h23N SMS iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002",spam,personal,217.0,31.0,1.0,1.0,0.17050691244239632,0.11981566820276497,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0
Ula o saate kalamam erken gelsen okeydi ama,ham,personal,43.0,8.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yarın bırakıcam doru aq,ham,personal,23.0,4.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ama bu gün abim annemde ben de direk babama gitmeden anneme gidicem,ham,personal,67.0,12.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Önyargı patlaması,ham,personal,17.0,2.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haydaa yok öyle bi şey,ham,personal,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 den sonra iyi şeyler olmaz derler o yüzden bunlar olmamış gibi yapıcaz ddajd,ham,personal,78.0,14.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aga kalk kütüphane,ham,personal,18.0,3.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demeye ugrastigim su ki her sey icin tesekkür ederim kalbinde ufacik da olsa kirginlik olduysa da özür dilerim,ham,personal,110.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inş kaybolmazsın dolmuşla beraber hadi hayırlısı,ham,personal,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sayın Görevli, 2020 YKS görevinizi https://gis.osym.gov.tr adresinden veya ÖSYM Görevli İşlemleri Sistemi mobil uygulamasından 3 Haziran 2020 (Çarşamba) saat 10.00'a kadar onaylamanız gerekmektedir. B001",ham,personal,203.0,24.0,1.0,0.0,0.07881773399014778,0.07389162561576355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Geldigimde durakta olur musun desem cok mu ayıp ederim?,ham,personal,55.0,9.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İkimizde açsak optiye gidek,ham,personal,27.0,4.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ininal Kart'ını hazırla indirimleri kaçırma! Anlaşmalı noktalar ve banka ATM'lerinin yer aldığı 50 binden fazla noktadan sana en yakın olanını seç, Yükle-Harca-Kazan! SMS iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002",spam,personal,233.0,31.0,0.0,0.0,0.1072961373390558,0.0815450643776824,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0
Doğum günün kutlu olsun bebito seninle en yakın zamanda görüşmek dileğiyle <333,ham,personal,79.0,12.0,0.0,0.0,0.0379746835443038,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sıcak havaların yaklaşmasıyla temiz suya olan ihtiyaç daha da artıyor. Dünyanın birçok bölgesinde ihtiyaç sahibi kardeşlerimiz <PERSON> su kuyusu açıyoruz. SMS bağış : KUYU>3674>10 TL Online bağış : https://bit.ly/2XBOkHz (SMS RED: HAYRAT>4609) B243,ham,personal,249.0,33.0,1.0,1.0,0.05622489959839357,0.14056224899598393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Trendyol'un 10-11-12 Mart'a özel Süper Mart indirim günlerini kaçırma! ininal Kart'ını hazırla, en iyi ürünleri tükenmeden kap! Sana en yakın bakiye yükleme noktaları <PERSON> ininal.com SMS iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002",spam,personal,253.0,34.0,0.0,0.0,0.11462450592885376,0.09090909090909091,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
12:30 falan en erken,ham,personal,20.0,4.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ininal'ına Teknosa'dan ücretsiz bakiye yükle, oyundan e-ticarete indirimleri kaçırma! SMS iptal <PERSON> ININAL yaz 3525'e gönder. Mersis:0326027968500019 B002",spam,personal,159.0,18.0,0.0,0.0,0.14465408805031446,0.11320754716981132,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
Abi bi seri haber verirsin mi,ham,personal,29.0,6.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dijital platformlarda harcamalarının %50'si bizden! Google Play Store, Apple Store, Spotify ve Netflix'e ininal Kart'ını kaydet ve kazan! Detaylar: https://bit.ly/2l2Z5TU SMS iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002",spam,personal,237.0,29.0,1.0,1.0,0.11814345991561181,0.10126582278481013,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0
Ögleden sonra gelicem bebk,ham,personal,26.0,4.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"<PERSON> ÖĞRENCİLERİMİZ, KIZILAY FİNAL VIP ÖZEL ÖĞRETİM KURSU KAYITLARIMIZ BAŞLAMIŞTIR. ERKEN KAYIT AVANTAJLARINDAN FAYDALANABİLMENİZ <PERSON> SİZLERİ KURUMUMUZA BEKLİYORUZ. İRTİBAT TEL NO: 0312 230 15 15 B153",spam,personal,209.0,26.0,0.0,0.0,0.06698564593301436,0.7751196172248804,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Yemek yiyemem tokum walla,ham,personal,25.0,4.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bir parabol ciziyor okula en yakın x,y koordinatlarını hesaplıyorum su an",ham,personal,73.0,11.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lan hataycayı iptal ettik ya o yüzden,ham,personal,37.0,7.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İstersen getir :) 20 dk maks bu amk dolmusu nerden gidiyor bilmiyorum seni bekletmiyim diye bindim vallaha,ham,personal,106.0,17.0,0.0,0.0,0.018867924528301886,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İyi geceler kuzum :) (Mavi kalp),ham,personal,32.0,6.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bırakacak halim yok evet getireyim,ham,personal,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonu <CARD> olan kartınızla 0 USD tutarlı kart doğrulama işlemi gerçekleştirildi.Size ait değilse 08502220400'ü arayıp 0'ı tuşlayabilirsiniz. B002,ham,personal,146.0,18.0,0.0,0.0,0.1095890410958904,0.0684931506849315,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Olm o kişisez şey yani,ham,personal,22.0,5.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Watch at your streaks,ham,personal,21.0,4.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
güzelmiş kullanılır djsjsmsmsmams hadi iyi çalışmalar,ham,personal,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mustuk uyudun mu,ham,personal,16.0,3.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neyse sadece 1/3ünü aldırdım len!,ham,personal,33.0,5.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ananlara dönmüyor musun aksam,ham,personal,29.0,4.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salla Kazan kampanyasindan kazandiginiz Gunluk 1GB Youtube hediyenizi kullanmaya baslayabilirsiniz. Paketinizi 18.01.2020 08:37 tarihine kadar kullanabilirsiniz B002,ham,personal,165.0,17.0,0.0,0.0,0.09696969696969697,0.048484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
*öğle değil 4 civarı,ham,personal,20.0,4.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why bro onlar sana yakışıyordu,ham,personal,30.0,5.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yetişirsek sana waffle cenneti oluşturucam bu kadar net,ham,personal,55.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matfen Koleji SIHHIYE kampüsümüzün kontenjanı dolmuştur. SIHHIYE ve ÇAYYOLU Kurs kayıtlarımız ve ÇAYYOLU Kolej kayıtlarımız sınırlı kontenjan dahilinde devam etmektedir. İlginize teşekkür ederiz. Matfen Eğitim Kurumları B043,spam,personal,224.0,27.0,0.0,0.0,0.013392857142857142,0.16517857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ininal Kart'ınla Perdigital.com'da 100 TL harca 18 TL değerinde 221 PUBG Mobile UC kazan! Detaylar: https://bit.ly/2liHWpq SMS iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002,spam,personal,189.0,25.0,1.0,1.0,0.1693121693121693,0.14285714285714285,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Otobüse binem arıcam,ham,personal,20.0,3.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paranı kesiyorum aga no kazık,ham,personal,29.0,5.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ataq bana ulaş Snap ya da çaldır ben ararım,ham,personal,43.0,9.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ininal Kart'ını her yerde kullanabilmek <PERSON> sana en yakın D&R, Migros veya Şok Market'ten kartını hemen satın alabilirsin! SMS iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002",ham,personal,194.0,27.0,0.0,0.0,0.11855670103092783,0.11855670103092783,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"Kışın bitmesine daha var ama sezon sonu indirimleri bitmek üzere! Hemen ininal Kart'ını hazırla, fırsatları kaçırma! Anlaşmalı noktalar ve banka ATM'lerinin yer aldığı 75 binden fazla noktadan sana en yakın olanını seç, Yükle-Harca-Kazan! SMS iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002",spam,personal,305.0,42.0,0.0,0.0,0.08196721311475409,0.06885245901639345,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0
Size ozel Internet Sube giris dogrulama kodunu banka personeli dahil kimseyle paylasmayiniz: 791032 B002,ham,personal,104.0,14.0,0.0,0.0,0.08653846153846154,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Helal lan amk manyaa,ham,personal,20.0,4.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wp bakamıyon mu net mi yok jdnssjs,ham,personal,34.0,7.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benim canım sagolsun be,ham,personal,23.0,4.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinema biletinin yarısı ininal'dan! 20-24 Kasım 2019 tarihleri arasında ininal Kart ile sinemada 30 TL harca 15 TL kazan! Detaylar: https://bit.ly/2D15Hrs iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002,spam,personal,217.0,29.0,1.0,1.0,0.17511520737327188,0.08294930875576037,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
Bugün Kızılay'a gelicem 5-9 arası grl istiyorsan,ham,personal,48.0,7.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dolmus bekliyorum,ham,personal,17.0,2.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lan iletildi raporu göster diye secenek varmıs,ham,personal,46.0,7.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yetişirsek bana waffle borcun olur net,ham,personal,38.0,6.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ananı sikiyim alındı iletisi,ham,personal,28.0,4.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dur lan banyo yaptım sdc,ham,personal,24.0,5.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rica ediyorum saliyeler nedir ki clsöxösösfmsmds keppaaaa,ham,personal,57.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaçta ulusta oluyoz,ham,personal,19.0,3.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coronodan korunma yolları bulayım gelicem ne demek türkiyede DAN DAN DANN,ham,personal,73.0,11.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krdsm su anda 15 TEMMUZ BÜYÜK YÜRÜYÜŞÜNDE ÜLKEMİ SAVUNUYORUM DÖNCEM SANA,ham,personal,72.0,11.0,0.0,0.0,0.027777777777777776,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 TL hediye bakiyeni kullanmak <PERSON> hemen ininal Cüzdan'a gir! SMS iptal: ININAL yaz 3525'e gönder. Mersis: 0326027968500019 B002,ham,personal,133.0,19.0,0.0,0.0,0.18045112781954886,0.15037593984962405,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Knk yapma en cok yardımın lazım olan gece de yapma bee bana bunu,ham,personal,64.0,13.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaç dk sonra olutsun,ham,personal,20.0,4.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alındı yazıyor :P,ham,personal,17.0,3.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sayın Görevli, 2020 YKS görevinizi https://gis.osym.gov.tr adresinden veya ÖSYM Görevli İşlemleri Sistemi mobil uygulamasından 4 Haziran 2020 (Perşembe) saat 10.00'a kadar onaylamanız gerekmektedir. B001",ham,personal,203.0,24.0,1.0,0.0,0.07881773399014778,0.07389162561576355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10sa sınava giricem knk açamazsam kb,ham,personal,36.0,6.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İyi çalışmalar öptüm :*,ham,personal,23.0,4.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben onların yazdığını ne bilm amq neyse okey bro no problem,ham,personal,59.0,11.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonu <CARD> olan kartınızla 1.000 TL. işlem gerçekleştirdiniz. Size ait değilse 08502220400'ü arayıp 0'ı tuşlayabilirsiniz. B002,ham,personal,128.0,16.0,0.0,0.0,0.1484375,0.0703125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Reis starbucksa geri dönmüş,ham,personal,27.0,4.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fizikçiyle etütümü halledip gelcem oraya,ham,personal,40.0,5.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Confirm adding a Steam Authenticator with 89368 B002,ham,personal,52.0,8.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
